t,cam1_x,cam1_y,cam1_src,cam2_x,cam2_y,cam2_src
6096,889.0,521.0,detected,971.0,870.0,detected
6097,904.0,536.0,detected,934.0,821.0,detected
6098,926.0,555.0,detected,904.0,784.0,detected
6099,949.0,581.0,detected,878.0,750.0,detected
6100,971.0,608.0,detected,855.0,728.0,detected
6101,998.0,645.0,detected,832.0,709.0,detected
6102,1024.0,690.0,detected,814.0,698.0,detected
6103,1054.0,742.0,detected,799.0,694.0,detected
6104,1084.0,799.0,detected,784.0,690.0,detected
6105,1121.0,874.0,detected,772.0,694.0,detected
6106,1159.0,960.0,detected,765.0,698.0,detected
6107,1200.0,1054.0,detected,758.0,701.0,detected
6108,,,none,754.0,668.0,detected
6109,,,none,746.0,634.0,detected
6110,,,none,742.0,608.0,detected
6111,,,none,735.0,581.0,detected
6112,,,none,731.0,566.0,detected
6113,,,none,728.0,551.0,detected
6114,,,none,724.0,540.0,detected
6115,,,none,720.0,536.0,detected
6116,,,none,708.7,534.7,inpaint
6117,,,none,697.3,533.3,inpaint
6118,,,none,686.0,532.0,detected
6119,,,none,671.0,536.0,detected
6120,,,none,660.0,548.0,detected
6121,1432.0,960.0,detected,645.0,559.0,detected
6122,1406.0,881.0,detected,630.0,574.0,detected
6123,1384.0,814.0,detected,611.0,600.0,detected
6124,1358.0,758.0,detected,596.0,626.0,detected
6125,1339.0,712.0,detected,574.0,660.0,detected
6126,1324.0,679.0,detected,551.0,701.0,detected
6127,1309.0,649.0,detected,570.0,716.0,inpaint
6128,1294.0,626.0,detected,589.0,731.0,detected
6129,1286.0,611.0,detected,645.0,716.0,detected
6130,,,none,698.0,705.0,detected
6131,,,none,746.0,701.0,detected
6132,,,none,791.0,701.0,detected
6133,,,none,836.0,705.0,detected
6134,,,none,874.0,712.0,detected
6135,,,none,911.0,724.0,detected
6136,,,none,949.0,735.0,detected
6137,,,none,979.0,750.0,detected
6138,,,none,1005.0,739.0,detected
6139,,,none,1020.0,701.0,detected
6140,,,none,1035.0,671.0,detected
6141,,,none,1050.0,641.0,detected
6142,,,none,1065.0,619.0,detected
6143,,,none,1080.0,600.0,detected
6144,,,none,1091.0,585.0,detected
6145,,,none,1106.0,570.0,detected
6146,,,none,1121.0,562.0,detected
6147,,,none,1132.0,551.0,detected
6148,,,none,1140.0,551.0,detected
6149,,,none,1146.5,537.0,inpaint
6150,,,none,1153.0,523.0,inpaint
6151,,,none,1159.5,509.0,inpaint
6152,,,none,1166.0,495.0,detected
6153,,,none,1159.0,450.0,detected
6154,,,none,1151.0,401.0,detected
6155,,,none,1148.0,356.0,detected
6156,,,none,1136.0,311.0,detected
6157,,,none,1132.0,262.0,detected
6158,,,none,1125.0,218.0,detected
6159,,,none,1114.0,176.0,detected
6160,,,none,1110.0,135.0,detected
6161,,,none,1099.0,90.0,detected
6162,,,none,1091.0,49.0,detected
6163,,,none,1084.0,8.0,detected
6164,,,none,,,none
6165,,,none,,,none
6166,,,none,,,none
6167,,,none,,,none
6168,,,none,,,none
6169,,,none,,,none
6170,,,none,,,none
6171,,,none,,,none
6172,,,none,,,none
6173,,,none,,,none
6174,,,none,,,none
6175,,,none,,,none
6176,,,none,,,none
6177,,,none,,,none
6178,,,none,,,none
6179,,,none,,,none
6180,971.0,8.0,detected,,,none
6181,979.0,26.0,detected,,,none
6182,982.0,41.0,detected,,,none
6183,,,none,,,none
6184,,,none,,,none
6185,998.0,128.0,detected,,,none
6186,1001.0,154.0,detected,,,none
6187,1001.0,184.0,detected,,,none
6188,1009.0,214.0,detected,,,none
6189,1009.0,248.0,detected,,,none
6190,1012.0,281.0,detected,,,none
6191,1016.0,315.0,detected,,,none
6192,1016.0,349.0,detected,,,none
6193,1020.0,386.0,detected,,,none
6194,1024.0,420.0,detected,,,none
6195,1024.0,458.0,detected,,,none
6196,1028.0,499.0,detected,,,none
6197,1035.0,529.0,detected,,,none
6198,1035.0,544.0,detected,,,none
6199,1035.0,521.0,detected,,,none
6200,1039.0,506.0,detected,,,none
6201,1039.0,495.0,detected,,,none
6202,1046.0,484.0,detected,,,none
6203,1046.0,476.0,detected,,,none
6204,,,none,,,none
6205,,,none,,,none
6206,,,none,,,none
6207,,,none,,,none
6208,,,none,,,none
6209,,,none,,,none
6210,,,none,,,none
6211,,,none,,,none
6212,,,none,,,none
6213,,,none,,,none
6214,,,none,,,none
6215,,,none,,,none
6216,,,none,,,none
6217,,,none,,,none
6218,,,none,,,none
6219,,,none,,,none
6220,,,none,,,none
6221,,,none,,,none
6222,,,none,,,none
6223,,,none,,,none
6224,,,none,,,none
6225,,,none,,,none
6226,,,none,,,none
6227,,,none,,,none
6228,,,none,,,none
6229,,,none,,,none
6230,,,none,,,none
6231,,,none,,,none
6232,,,none,,,none
6233,,,none,,,none
6234,,,none,,,none
6235,,,none,,,none
6236,,,none,,,none
6237,,,none,,,none
6238,,,none,,,none
6239,,,none,,,none
6240,,,none,,,none
6241,,,none,,,none
6242,,,none,,,none
6243,,,none,,,none
6244,,,none,,,none
6245,,,none,,,none
6246,,,none,,,none
6247,,,none,,,none
6248,,,none,,,none
6249,,,none,,,none
6250,,,none,,,none
6251,,,none,,,none
6252,,,none,,,none
6253,,,none,,,none
6254,,,none,,,none
6255,,,none,,,none
6256,,,none,,,none
6257,,,none,,,none
6258,,,none,,,none
6259,,,none,,,none
6260,,,none,,,none
6261,,,none,,,none
6262,,,none,,,none
6263,,,none,,,none
6264,,,none,,,none
6265,,,none,,,none
6266,,,none,,,none
6267,,,none,,,none
6268,,,none,,,none
6269,,,none,,,none
6270,,,none,,,none
6271,,,none,,,none
6272,,,none,,,none
6273,,,none,,,none
6274,,,none,,,none
6275,,,none,,,none
6276,,,none,,,none
6277,,,none,,,none
6278,,,none,,,none
6279,,,none,,,none
6280,,,none,,,none
6281,,,none,,,none
6282,,,none,,,none
6283,,,none,,,none
6284,,,none,,,none
6285,,,none,,,none
6286,,,none,,,none
6287,,,none,,,none
6288,,,none,,,none
6289,,,none,,,none
6290,,,none,,,none
6291,,,none,,,none
6292,,,none,,,none
6293,,,none,,,none
6294,,,none,,,none
6295,,,none,,,none
6296,,,none,,,none
6297,,,none,,,none
6298,,,none,,,none
6299,,,none,,,none
6300,,,none,,,none
6301,,,none,,,none
6302,,,none,,,none
6303,,,none,,,none
6304,,,none,,,none
6305,998.0,491.0,detected,,,none
6306,994.0,510.0,detected,,,none
6307,986.0,532.0,detected,,,none
6308,986.0,559.0,detected,,,none
6309,979.0,585.0,detected,,,none
6310,979.0,578.0,detected,,,none
6311,979.0,555.0,detected,,,none
6312,975.0,536.0,detected,,,none
6313,975.0,521.0,detected,,,none
6314,971.0,514.0,detected,,,none
6315,971.0,506.0,detected,,,none
6316,968.0,502.0,detected,,,none
6317,964.0,499.0,detected,,,none
6318,956.0,506.0,detected,,,none
6319,941.0,518.0,detected,,,none
6320,926.0,529.0,detected,1050.0,904.0,detected
6321,915.0,548.0,detected,1061.0,836.0,detected
6322,900.0,570.0,detected,1072.0,784.0,detected
6323,881.0,596.0,detected,1080.0,742.0,detected
6324,862.0,626.0,detected,1088.0,712.0,detected
6325,840.0,664.0,detected,1099.0,686.0,detected
6326,814.0,712.0,detected,1102.0,668.0,detected
6327,788.0,769.0,detected,1110.0,656.0,detected
6328,754.0,836.0,detected,1114.0,649.0,detected
6329,720.0,915.0,detected,1121.0,641.0,detected
6330,682.0,1009.0,detected,1125.0,641.0,detected
6331,,,none,1129.0,641.0,detected
6332,,,none,1136.0,634.0,detected
6333,,,none,1140.0,604.0,detected
6334,,,none,1144.0,574.0,detected
6335,,,none,1148.0,551.0,detected
6336,,,none,1151.0,532.0,detected
6337,,,none,1159.0,514.0,detected
6338,,,none,1155.0,510.0,detected
6339,,,none,1189.0,495.0,detected
6340,,,none,1189.0,506.0,detected
6341,,,none,1204.0,518.0,detected
6342,,,none,1219.0,532.0,detected
6343,,,none,1238.0,551.0,detected
6344,,,none,1256.0,566.0,detected
6345,,,none,1279.0,592.0,detected
6346,382.0,1012.0,detected,1301.0,626.0,detected
6347,420.0,938.0,detected,1328.0,664.0,detected
6348,450.0,881.0,detected,1354.0,712.0,detected
6349,476.0,836.0,detected,1388.0,769.0,detected
6350,498.5,806.0,inpaint,1421.0,832.0,detected
6351,521.0,776.0,detected,1459.0,915.0,detected
6352,536.0,754.0,detected,1496.0,1005.0,detected
6353,555.0,739.0,detected,,,none
6354,570.0,731.0,detected,,,none
6355,585.0,724.0,detected,,,none
6356,596.0,724.0,detected,,,none
6357,604.0,709.0,detected,,,none
6358,611.0,679.0,detected,,,none
6359,619.0,649.0,detected,,,none
6360,622.0,626.0,detected,,,none
6361,626.0,604.0,detected,,,none
6362,634.0,589.0,detected,,,none
6363,634.0,574.0,detected,,,none
6364,638.0,559.0,detected,,,none
6365,668.0,579.5,inpaint,,,none
6366,698.0,600.0,inpaint,1260.0,1046.0,detected
6367,728.0,620.5,inpaint,1185.0,1001.0,detected
6368,758.0,641.0,detected,1114.0,964.0,detected
6369,784.0,668.0,detected,1050.0,934.0,detected
6370,821.0,701.0,detected,994.0,908.0,detected
6371,859.0,739.0,detected,938.0,889.0,detected
6372,896.0,784.0,detected,900.0,878.0,detected
6373,938.0,832.0,detected,874.0,870.0,detected
6374,982.0,889.0,detected,866.0,866.0,detected
6375,1024.0,945.0,detected,862.0,870.0,detected
6376,1031.0,956.0,detected,859.0,870.0,detected
6377,1039.0,960.0,detected,851.0,870.0,detected
6378,1046.0,956.0,detected,844.0,874.0,detected
6379,1050.0,956.0,detected,840.0,874.0,detected
6380,1058.0,956.0,detected,832.0,874.0,detected
6381,1065.0,952.0,detected,829.0,878.0,detected
6382,1069.0,952.0,detected,821.0,878.0,detected
6383,1076.0,952.0,detected,818.0,881.0,detected
6384,1080.0,952.0,detected,814.0,881.0,detected
6385,1084.0,952.0,detected,814.0,881.0,detected
6386,1091.0,949.0,detected,810.0,881.0,detected
6387,1091.0,949.0,detected,806.0,881.0,detected
6388,1099.0,949.0,detected,802.0,881.0,detected
6389,1106.0,949.0,detected,799.0,881.0,detected
6390,1106.0,949.0,detected,795.0,885.0,detected
6391,1114.0,945.0,detected,791.0,885.0,detected
6392,1114.0,945.0,detected,788.0,881.0,detected
6393,1121.0,945.0,detected,788.0,885.0,detected
6394,1121.0,945.0,detected,784.0,885.0,detected
6395,1121.0,945.0,detected,776.0,885.0,detected
6396,1121.0,945.0,detected,776.0,885.0,detected
6397,1129.0,945.0,detected,772.0,889.0,detected
6398,1129.0,941.0,detected,769.0,889.0,detected
6399,,,none,765.0,889.0,detected
6400,,,none,765.0,889.0,detected
6401,,,none,765.0,889.0,detected
6402,,,none,765.0,889.0,detected
6403,,,none,761.0,889.0,detected
6404,,,none,761.0,889.0,detected
6405,,,none,761.0,889.0,detected
6406,,,none,761.0,889.0,detected
6407,,,none,758.0,889.0,detected
6408,,,none,758.0,889.0,detected
6409,,,none,,,none
6410,,,none,,,none
6411,,,none,,,none
6412,,,none,,,none
6413,,,none,,,none
6414,,,none,,,none
6415,,,none,,,none
6416,,,none,,,none
6417,,,none,,,none
6418,,,none,,,none
6419,,,none,,,none
6420,,,none,,,none
6421,,,none,,,none
6422,,,none,,,none
6423,,,none,,,none
6424,,,none,,,none
6425,,,none,,,none
6426,,,none,,,none
6427,,,none,589.0,675.0,detected
6428,,,none,578.0,626.0,detected
6429,,,none,562.0,585.0,detected
6430,1369.0,739.0,detected,551.0,540.0,detected
6431,1365.0,668.0,detected,536.0,502.0,detected
6432,1361.0,600.0,detected,521.0,465.0,detected
6433,1361.0,540.0,detected,506.0,428.0,detected
6434,1358.0,484.0,detected,491.0,394.0,detected
6435,1354.0,435.0,detected,476.0,368.0,detected
6436,1354.0,390.0,detected,461.0,341.0,detected
6437,1350.0,352.0,detected,446.0,319.0,detected
6438,1346.0,319.0,detected,431.0,304.0,detected
6439,1339.0,289.0,detected,416.0,292.0,detected
6440,1339.0,266.0,detected,401.0,285.0,detected
6441,1339.0,251.0,detected,382.0,281.0,detected
6442,1331.0,236.0,detected,364.0,289.0,detected
6443,1331.0,229.0,detected,345.0,296.0,detected
6444,1324.0,221.0,detected,330.0,311.0,detected
6445,1324.0,221.0,detected,315.0,338.0,detected
6446,1320.0,225.0,detected,296.0,364.0,detected
6447,1316.0,225.0,detected,278.0,401.0,detected
6448,1312.0,240.0,detected,259.0,446.0,detected
6449,1309.0,251.0,detected,240.0,499.0,detected
6450,1309.0,266.0,detected,225.0,562.0,detected
6451,1301.0,281.0,detected,206.0,634.0,detected
6452,1301.0,304.0,detected,195.0,716.0,detected
6453,1298.0,330.0,detected,180.0,806.0,detected
6454,1294.0,352.0,detected,169.0,908.0,detected
6455,1294.0,382.0,detected,165.0,1020.0,detected
6456,1290.0,412.0,detected,,,none
6457,1286.0,446.0,detected,,,none
6458,1282.0,480.0,detected,,,none
6459,1279.0,514.0,detected,,,none
6460,1279.0,551.0,detected,,,none
6461,1271.0,589.0,detected,,,none
6462,1271.0,630.0,detected,,,none
6463,1268.0,634.0,detected,,,none
6464,1271.0,600.0,detected,,,none
6465,1271.0,566.0,detected,,,none
6466,1271.0,540.0,detected,,,none
6467,1275.0,514.0,detected,,,none
6468,1279.0,491.0,detected,,,none
6469,1279.0,472.0,detected,,,none
6470,1279.0,454.0,detected,,,none
6471,1282.0,442.0,detected,682.0,716.0,detected
6472,1282.0,431.0,detected,694.0,742.0,detected
6473,1282.0,420.0,detected,705.0,780.0,detected
6474,1282.0,416.0,detected,724.0,821.0,detected
6475,1286.0,416.0,detected,739.0,874.0,detected
6476,1076.0,484.0,detected,761.0,938.0,detected
6477,1061.0,488.0,detected,780.0,1009.0,detected
6478,1046.0,491.0,detected,,,none
6479,1035.0,499.0,detected,,,none
6480,1024.0,510.0,detected,,,none
6481,1009.0,521.0,detected,,,none
6482,998.0,536.0,detected,,,none
6483,986.0,551.0,detected,,,none
6484,979.0,574.0,detected,,,none
6485,968.0,592.0,detected,,,none
6486,956.0,615.0,detected,,,none
6487,952.0,611.0,detected,,,none
6488,945.0,596.0,detected,,,none
6489,941.0,574.0,detected,,,none
6490,938.0,551.0,detected,,,none
6491,934.0,532.0,detected,,,none
6492,930.0,514.0,detected,,,none
6493,926.0,502.0,detected,,,none
6494,,,none,,,none
6495,1279.0,484.0,detected,,,none
6496,1279.0,476.0,detected,,,none
6497,1279.0,476.0,detected,,,none
6498,1282.0,484.0,detected,,,none
6499,1282.0,484.0,detected,,,none
6500,1282.0,488.0,detected,,,none
6501,1282.0,495.0,detected,,,none
6502,1279.0,506.0,detected,,,none
6503,1279.0,518.0,detected,,,none
6504,1275.0,532.0,detected,,,none
6505,1279.0,548.0,detected,,,none
6506,1279.0,559.0,detected,,,none
6507,1275.0,540.0,detected,,,none
6508,1275.0,529.0,detected,,,none
6509,1271.0,518.0,detected,,,none
6510,1271.0,506.0,detected,,,none
6511,1271.0,506.0,detected,,,none
6512,1271.0,499.0,detected,,,none
6513,1271.0,499.0,detected,,,none
6514,1264.0,499.0,detected,,,none
6515,1268.0,499.0,detected,,,none
6516,1268.0,510.0,detected,,,none
6517,1268.0,518.0,detected,,,none
6518,1264.0,529.0,detected,,,none
6519,1264.0,536.0,detected,,,none
6520,1260.0,536.0,detected,,,none
6521,1264.0,532.0,detected,,,none
6522,1264.0,529.0,detected,,,none
6523,1264.0,529.0,detected,,,none
6524,1264.0,529.0,detected,,,none
6525,1268.0,529.0,detected,,,none
6526,1264.0,532.0,detected,,,none
6527,1268.0,540.0,detected,,,none
6528,1268.0,551.0,detected,,,none
6529,1264.0,544.0,detected,,,none
6530,1264.0,540.0,detected,,,none
6531,1264.0,536.0,detected,,,none
6532,1264.0,540.0,detected,,,none
6533,1268.0,544.0,detected,,,none
6534,1268.0,544.0,detected,,,none
6535,1268.0,544.0,detected,,,none
6536,1268.0,544.0,detected,,,none
6537,1268.0,544.0,detected,,,none
6538,1268.0,544.0,detected,,,none
6539,1268.0,544.0,detected,,,none
6540,1268.0,548.0,detected,,,none
6541,1268.0,548.0,detected,,,none
6542,1268.0,548.0,detected,,,none
6543,1268.0,548.0,detected,,,none
6544,,,none,,,none
6545,,,none,,,none
6546,,,none,,,none
6547,,,none,,,none
6548,,,none,,,none
6549,,,none,,,none
6550,,,none,,,none
6551,,,none,,,none
6552,,,none,,,none
6553,,,none,,,none
6554,,,none,,,none
6555,,,none,,,none
6556,,,none,,,none
6557,,,none,,,none
6558,,,none,,,none
6559,,,none,,,none
6560,821.0,514.0,detected,,,none
6561,821.0,540.0,detected,,,none
6562,821.0,562.0,detected,,,none
6563,821.0,585.0,detected,,,none
6564,818.0,581.0,detected,,,none
6565,818.0,562.0,detected,,,none
6566,814.0,548.0,detected,,,none
6567,814.0,532.0,detected,,,none
6568,810.0,521.0,detected,,,none
6569,810.0,514.0,detected,,,none
6570,810.0,506.0,detected,,,none
6571,819.5,478.0,inpaint,,,none
6572,829.0,450.0,detected,,,none
6573,825.0,458.0,detected,,,none
6574,821.0,469.0,detected,,,none
6575,821.0,476.0,detected,,,none
6576,829.0,488.0,detected,,,none
6577,826.3,510.3,inpaint,,,none
6578,823.7,532.7,inpaint,,,none
6579,821.0,555.0,detected,,,none
6580,829.0,596.0,detected,,,none
6581,829.0,574.0,detected,,,none
6582,829.0,551.0,detected,,,none
6583,832.0,521.0,detected,,,none
6584,836.0,506.0,detected,,,none
6585,836.0,491.0,detected,,,none
6586,832.0,480.0,detected,,,none
6587,832.0,480.0,detected,,,none
6588,,,none,,,none
6589,,,none,,,none
6590,,,none,,,none
6591,,,none,,,none
6592,,,none,,,none
6593,,,none,,,none
6594,,,none,,,none
6595,,,none,,,none
6596,,,none,,,none
6597,,,none,,,none
6598,,,none,,,none
6599,,,none,,,none
6600,,,none,,,none
6601,,,none,,,none
6602,,,none,,,none
6603,,,none,,,none
6604,,,none,,,none
6605,,,none,,,none
6606,,,none,,,none
6607,,,none,,,none
6608,,,none,,,none
6609,818.0,502.0,detected,,,none
6610,821.0,521.0,detected,,,none
6611,818.0,548.0,detected,,,none
6612,814.0,570.0,detected,,,none
6613,814.0,596.0,detected,,,none
6614,810.0,574.0,detected,,,none
6615,810.0,555.0,detected,,,none
6616,806.0,540.0,detected,,,none
6617,806.0,525.0,detected,,,none
6618,806.0,521.0,detected,,,none
6619,806.0,514.0,detected,,,none
6620,810.0,502.0,detected,,,none
6621,810.0,499.0,detected,,,none
6622,821.0,514.0,detected,,,none
6623,851.0,525.0,detected,,,none
6624,870.0,536.0,detected,982.0,1016.0,detected
6625,896.0,562.0,detected,934.0,956.0,detected
6626,919.0,589.0,detected,892.0,904.0,detected
6627,945.0,615.0,detected,855.0,862.0,detected
6628,979.0,656.0,detected,825.0,832.0,detected
6629,1009.0,698.0,detected,802.0,810.0,detected
6630,1042.0,750.0,detected,784.0,802.0,detected
6631,1076.0,802.0,detected,769.0,821.0,detected
6632,1118.0,866.0,detected,758.0,844.0,detected
6633,1136.0,889.0,detected,746.0,862.0,detected
6634,1148.0,911.0,detected,746.0,874.0,detected
6635,1155.0,922.0,detected,746.0,878.0,detected
6636,1159.0,926.0,detected,742.0,889.0,detected
6637,1159.0,934.0,detected,742.0,889.0,detected
6638,1159.0,938.0,detected,742.0,889.0,detected
6639,1159.0,934.0,detected,742.0,889.0,detected
6640,1162.0,934.0,detected,742.0,892.0,detected
6641,1162.0,934.0,detected,739.0,896.0,detected
6642,1162.0,934.0,detected,739.0,896.0,detected
6643,904.0,244.0,detected,739.0,896.0,detected
6644,911.0,244.0,detected,739.0,896.0,detected
6645,922.0,244.0,detected,739.0,896.0,detected
6646,934.0,244.0,detected,742.0,900.0,detected
6647,,,none,,,none
6648,1166.0,926.0,detected,,,none
6649,1166.0,922.0,detected,,,none
6650,1166.0,926.0,detected,,,none
6651,1166.0,926.0,detected,,,none
6652,1166.0,926.0,detected,,,none
6653,1159.0,922.0,detected,,,none
6654,975.0,255.0,detected,,,none
6655,986.0,255.0,detected,,,none
6656,994.0,255.0,detected,,,none
6657,998.0,255.0,detected,,,none
6658,1046.0,259.0,detected,,,none
6659,1058.0,259.0,detected,,,none
6660,1069.0,259.0,detected,,,none
6661,1076.0,262.0,detected,,,none
6662,1088.0,266.0,detected,,,none
6663,1099.0,266.0,detected,,,none
6664,,,none,,,none
6665,,,none,,,none
6666,,,none,,,none
6667,,,none,,,none
6668,,,none,,,none
6669,,,none,,,none
6670,,,none,,,none
6671,,,none,,,none
6672,,,none,,,none
6673,,,none,,,none
6674,,,none,,,none
6675,,,none,,,none
6676,,,none,,,none
6677,,,none,,,none
6678,,,none,,,none
6679,,,none,,,none
6680,,,none,,,none
6681,,,none,,,none
6682,,,none,,,none
6683,,,none,,,none
6684,,,none,,,none
6685,,,none,,,none
6686,,,none,,,none
6687,,,none,,,none
6688,,,none,,,none
6689,,,none,,,none
6690,,,none,,,none
6691,,,none,,,none
6692,,,none,,,none
6693,,,none,,,none
6694,,,none,,,none
6695,1132.0,889.0,detected,,,none
6696,1125.0,881.0,detected,,,none
6697,1118.0,878.0,detected,,,none
6698,1110.0,874.0,detected,,,none
6699,1102.0,866.0,detected,,,none
6700,1095.0,862.0,detected,,,none
6701,1091.0,859.0,detected,,,none
6702,1084.0,851.0,detected,,,none
6703,1076.0,848.0,detected,,,none
6704,1072.0,844.0,detected,,,none
6705,1065.0,840.0,detected,,,none
6706,1058.0,832.0,detected,,,none
6707,1054.0,829.0,detected,,,none
6708,1046.0,825.0,detected,,,none
6709,1042.0,821.0,detected,,,none
6710,1039.0,821.0,detected,,,none
6711,1031.3,813.7,inpaint,,,none
6712,1023.7,806.3,inpaint,,,none
6713,1016.0,799.0,detected,,,none
6714,1012.0,799.0,detected,,,none
6715,1009.0,795.0,detected,,,none
6716,1005.0,791.0,detected,,,none
6717,1001.0,788.0,detected,,,none
6718,994.0,784.0,detected,,,none
6719,994.0,784.0,detected,,,none
6720,986.0,776.0,detected,,,none
6721,986.0,776.0,detected,,,none
6722,979.0,772.0,detected,,,none
6723,975.0,769.0,detected,,,none
6724,971.0,765.0,detected,,,none
6725,968.0,761.0,detected,,,none
6726,968.0,761.0,detected,,,none
6727,964.0,758.0,detected,,,none
