frame,cam1_detected,cam1_x_px,cam1_y_px,cam2_detected,cam2_x_px,cam2_y_px,court_x_m,court_y_m,court_z_m,source
2492,1,1068.9,2081.0,1,2258.4,915.3,3.383,5.116,1.665,both (3D)
2493,1,1070.3,2084.3,1,2250.0,896.2,3.410,4.995,1.722,both (3D)
2494,1,1072.6,2087.2,1,2239.5,885.2,3.440,4.910,1.757,both (3D)
2495,1,1075.5,2096.7,1,2220.1,877.4,3.491,4.804,1.782,both (3D)
2496,1,1083.1,2109.5,1,2208.8,866.2,3.529,4.697,1.812,both (3D)
2497,1,1086.3,2118.7,1,2204.0,867.2,3.543,4.673,1.805,both (3D)
2498,1,1093.7,2123.7,1,2197.3,871.3,3.563,4.673,1.791,both (3D)
2499,1,1098.1,2126.4,1,2188.7,883.6,3.582,4.715,1.754,both (3D)
2500,1,1100.6,2126.8,1,1739.3,1133.3,2.806,8.053,,side-1
2501,1,1101.1,2127.3,1,2170.7,936.8,2.808,8.050,,side-1
2502,1,1578.9,1886.3,1,2160.1,863.9,3.960,9.577,,side-1
2503,1,1578.9,1901.4,1,2142.5,674.9,3.968,9.469,,side-1
2504,1,1582.3,1910.8,1,1818.7,1140.0,3.983,9.403,,side-1
2505,1,1589.5,1927.8,1,2130.1,551.2,4.012,9.284,,side-1
2506,1,1589.0,1941.1,1,1844.5,1141.7,4.017,9.193,,side-1
2507,1,1592.8,1959.6,1,2156.1,1691.4,4.057,9.267,-0.102,both (3D)
2508,1,1595.3,1986.9,1,2141.0,1671.8,4.086,9.085,-0.104,both (3D)
2509,1,1604.9,1998.7,1,2134.6,1660.3,4.111,8.999,-0.098,both (3D)
2510,1,1603.0,2016.6,1,2127.6,1638.7,4.120,8.846,-0.080,both (3D)
2511,1,1607.3,2025.8,1,2127.0,1634.1,4.127,8.797,-0.084,both (3D)
2512,1,1620.6,2058.4,1,2118.6,1623.6,4.160,8.645,-0.108,both (3D)
2513,1,1623.6,2076.0,1,2105.7,1612.5,4.187,8.534,-0.108,both (3D)
2514,1,1627.1,2092.1,1,2098.9,1602.4,4.204,8.436,-0.107,both (3D)
2515,1,1639.3,2127.1,1,2089.6,1583.5,4.237,8.243,-0.112,both (3D)
2516,1,1645.9,2128.7,1,2087.7,1575.4,4.250,8.206,-0.096,both (3D)
2517,1,1647.4,2129.7,1,2076.2,1568.9,4.273,8.170,-0.082,both (3D)
2518,0,,,1,2081.1,1563.7,4.293,8.342,,side-2
2519,0,,,1,2455.9,1548.1,2.941,8.250,,side-2
2520,0,,,1,2458.1,1548.9,2.935,8.259,,side-2
2521,0,,,1,2452.5,1551.5,2.958,8.283,,side-2
2522,0,,,1,2041.4,1510.0,4.409,7.780,,side-2
2523,0,,,1,2032.3,1503.7,4.440,7.710,,side-2
2524,0,,,1,2020.1,1492.4,4.480,7.585,,side-2
2525,0,,,1,2015.2,1482.9,4.495,7.479,,side-2
2526,0,,,1,2011.0,1484.5,4.511,7.497,,side-2
2527,0,,,1,2007.0,1465.8,4.519,7.285,,side-2
2528,0,,,1,2001.9,1461.0,4.536,7.228,,side-2
2529,1,1607.8,1666.9,1,1995.0,1458.8,3.928,11.387,,side-1
2530,1,1976.3,487.6,1,1986.6,1452.6,6.056,55.594,,side-1
2531,1,1995.0,563.9,1,1972.7,1435.9,6.084,46.052,,side-1
2532,0,,,1,1965.2,1421.2,4.664,6.750,,side-2
2533,1,2005.2,702.8,1,1961.2,1414.0,5.905,34.792,,side-1
2534,1,2016.9,759.9,1,1953.7,1406.9,5.915,31.524,,side-1
2535,0,,,1,1953.0,1400.6,4.706,6.492,,side-2
2536,1,2032.1,918.1,1,1947.5,1396.3,5.820,24.825,,side-1
2537,1,2040.7,986.9,1,1946.9,1395.2,5.802,22.651,,side-1
2538,1,2051.3,1057.6,1,1945.1,1388.9,5.795,20.739,,side-1
2539,1,2065.2,1157.7,1,1939.3,1381.7,5.782,18.468,,side-1
2540,1,2064.6,1171.1,1,1934.9,1377.1,5.768,18.194,,side-1
2541,1,2069.2,1091.5,1,2463.2,1542.0,5.862,19.919,,side-1
2542,1,2071.3,1031.2,1,2465.4,1551.3,5.936,21.420,,side-1
2543,1,2073.7,993.7,1,1922.2,1342.5,5.993,22.456,,side-1
2544,1,2077.9,919.4,1,2303.4,999.5,6.119,24.785,,side-1
2545,1,2089.5,857.5,0,,,6.300,27.071,,side-1
2546,1,2092.5,806.2,1,1778.7,1148.1,6.423,29.265,,side-1
2547,1,2093.7,750.0,1,2463.7,1526.2,6.563,32.065,,side-1
2548,1,2095.6,736.9,1,2505.8,1850.8,6.613,32.787,,side-1
2549,1,2097.7,717.0,1,2506.5,1872.4,6.686,33.945,,side-1
2550,1,2105.3,703.1,1,2460.0,1550.6,6.794,34.795,,side-1
2551,1,2106.6,681.6,1,2453.0,1554.8,6.875,36.194,,side-1
2552,1,2112.9,677.1,1,2453.0,1555.6,6.949,36.505,,side-1
2553,1,2118.3,658.2,1,2453.8,1555.5,7.069,37.837,,side-1
2554,1,2118.2,650.9,1,2455.2,1555.4,7.096,38.383,,side-1
2555,1,2118.7,648.8,1,2454.3,1556.9,7.110,38.542,,side-1
2556,1,2120.2,656.0,1,2454.2,1557.6,7.095,37.999,,side-1
2557,1,2125.7,658.1,1,2453.8,1559.7,7.140,37.846,,side-1
2558,1,2129.0,669.9,1,2452.4,1560.0,7.126,37.007,,side-1
2559,1,2130.0,682.5,1,2452.5,1559.9,7.087,36.139,,side-1
2560,1,2134.0,707.8,1,2452.9,1554.7,7.032,34.510,,side-1
2561,1,2142.6,738.6,1,2453.0,1553.0,7.003,32.700,,side-1
2562,1,2139.9,772.9,1,2453.7,1554.5,6.875,30.874,,side-1
2563,1,2145.5,805.4,1,2453.1,1552.2,6.828,29.312,,side-1
2564,1,2147.6,842.2,1,2452.5,1552.4,6.748,27.703,,side-1
2565,0,,,1,2451.2,1556.1,2.969,8.330,,side-2
2566,1,2149.5,924.2,1,2451.8,1556.3,6.579,24.627,,side-1
2567,1,2155.5,1007.0,1,2453.1,1552.3,6.462,22.083,,side-1
2568,1,2154.2,1049.9,1,2451.2,1552.6,6.385,20.939,,side-1
2569,1,2166.8,1149.5,1,2451.2,1552.7,6.309,18.639,,side-1
2570,1,2172.8,1188.0,1,2452.1,1551.9,6.289,17.863,,side-1
2571,1,2179.4,1159.0,1,2453.8,1555.4,6.361,18.442,,side-1
2572,1,2180.8,1120.0,1,2452.5,1556.0,6.424,19.274,,side-1
2573,1,2185.5,1063.2,1,2452.7,1554.4,6.539,20.607,,side-1
2574,1,2184.5,1058.4,1,2451.8,1556.2,6.542,20.725,,side-1
2575,1,2192.0,1025.9,1,2451.8,1558.7,6.643,21.569,,side-1
2576,1,2194.3,1010.9,1,2449.8,1554.5,6.685,21.977,,side-1
2577,1,2197.3,989.2,1,2449.9,1551.4,6.746,22.593,,side-1
2578,1,2203.1,979.5,1,2450.4,1551.6,6.801,22.878,,side-1
2579,1,2206.3,976.4,1,2449.8,1551.4,6.828,22.973,,side-1
2580,1,2209.6,975.2,1,2451.2,1552.8,6.851,23.008,,side-1
2581,1,2214.2,979.2,1,2451.1,1556.0,6.870,22.889,,side-1
2582,1,2216.0,986.3,1,2451.7,1556.4,6.866,22.680,,side-1
2583,1,2220.0,1012.4,1,2452.8,1559.1,6.833,21.936,,side-1
2584,1,2229.4,1026.2,1,2452.5,1556.1,6.859,21.562,,side-1
2585,1,2232.7,1050.7,1,2449.4,1552.0,6.828,20.922,,side-1
2586,1,2234.1,1073.6,1,2449.0,1548.6,6.791,20.352,,side-1
2587,1,2237.5,1115.5,1,2451.2,1547.9,6.731,19.377,,side-1
2588,0,,,1,2450.5,1552.5,2.967,8.294,,side-2
2589,1,2245.7,1204.5,1,2452.8,1553.1,6.625,17.548,,side-1
2590,1,2243.4,1260.9,1,2452.3,1551.9,6.531,16.533,,side-1
2591,1,2249.4,1214.6,1,2450.2,1556.2,6.627,17.359,,side-1
2592,1,2251.0,1190.9,1,2449.6,1557.9,6.672,17.808,,side-1
2593,1,2258.5,1161.4,1,2453.9,1552.2,6.759,18.396,,side-1
2594,1,2262.0,1153.1,1,2456.6,1556.9,6.792,18.566,,side-1
2595,1,2267.9,1136.8,0,,,6.852,18.912,,side-1
2596,1,2270.8,1128.2,0,,,6.883,19.098,,side-1
2597,1,2275.8,1127.6,1,2459.2,1560.3,6.911,19.111,,side-1
2598,1,2276.4,1130.4,0,,,6.908,19.049,,side-1
2599,1,2277.7,1143.8,0,,,6.889,18.762,,side-1
2600,1,2283.6,1158.5,1,2449.3,1457.8,6.892,18.456,,side-1
2601,1,2288.8,1172.9,1,2454.5,1412.9,6.892,18.164,,side-1
2602,1,2292.1,1194.9,0,,,6.868,17.733,,side-1
2603,1,2298.8,1226.2,0,,,6.846,17.146,,side-1
2604,1,2300.7,1252.7,0,,,6.810,16.676,,side-1
2605,1,2307.0,1260.1,0,,,6.827,16.548,,side-1
2606,1,2308.3,1258.6,0,,,6.836,16.573,,side-1
2607,1,2307.4,1251.1,1,1760.8,983.6,6.844,16.703,,side-1
2608,1,2309.4,1237.7,0,,,6.876,16.939,,side-1
2609,1,2315.0,1230.4,0,,,6.916,17.070,,side-1
2610,1,2318.5,1220.0,0,,,6.951,17.261,,side-1
2611,0,,,0,,,,,,lost
2612,1,2337.4,1264.3,0,,,6.961,16.476,,side-1
2613,1,2340.3,1205.9,0,,,7.084,17.523,,side-1
2614,1,2337.6,1191.2,1,1858.5,958.9,7.100,17.804,,side-1
2615,1,2339.9,1158.8,1,1856.8,956.5,7.178,18.452,,side-1
2616,1,2341.3,1138.2,0,,,7.231,18.884,,side-1
2617,1,2343.7,1128.8,0,,,7.264,19.086,,side-1
2618,1,2349.4,1105.8,1,1886.4,962.1,7.349,19.600,,side-1
2619,1,2351.1,1105.5,1,1881.2,962.6,7.359,19.607,,side-1
2620,1,2368.6,1092.8,1,1879.5,969.5,7.485,19.901,,side-1
2621,1,1635.8,1032.5,1,1867.6,967.5,3.434,21.363,,side-1
2622,1,2358.1,1011.5,1,1854.4,967.9,7.652,21.972,,side-1
2623,1,2372.6,973.4,1,1836.2,973.5,7.861,23.075,,side-1
2624,1,2375.4,971.2,1,1827.7,969.9,7.886,23.141,,side-1
2625,1,2384.3,970.2,1,1812.3,972.5,7.945,23.171,,side-1
2626,0,,,1,1789.4,969.3,5.483,-1.575,,side-2
2627,0,,,1,1779.9,966.5,5.541,-1.658,,side-2
2628,1,2377.5,982.5,1,1782.4,965.2,7.861,22.803,,side-1
2629,0,,,0,,,,,,lost
2630,0,,,1,1743.7,967.5,5.757,-1.650,,side-2
2631,0,,,1,1724.1,961.4,5.880,-1.831,,side-2
2632,0,,,1,1721.2,971.3,5.889,-1.558,,side-2
2633,1,2480.1,995.0,1,1702.5,965.6,8.439,22.445,,side-1
2634,1,2482.0,995.9,1,1694.9,956.3,8.447,22.418,,side-1
2635,1,2506.3,981.3,1,1666.1,957.8,8.655,22.848,,side-1
2636,1,1517.1,1065.0,1,1653.8,949.5,2.827,20.531,,side-1
2637,0,,,1,1631.7,947.3,6.460,-2.287,,side-2
2638,0,,,1,1618.7,934.8,6.561,-2.663,,side-2
2639,0,,,1,1601.1,918.0,6.702,-3.188,,side-2
2640,0,,,1,1595.1,908.4,6.758,-3.492,,side-2
2641,0,,,0,,,,,,lost
2642,0,,,0,,,,,,lost
2643,0,,,1,1549.7,867.1,7.152,-4.909,,side-2
2644,0,,,1,1571.5,882.7,6.968,-4.355,,side-2
2645,0,,,1,1568.4,887.5,6.977,-4.195,,side-2
2646,0,,,0,,,,,,lost
2647,0,,,0,,,,,,lost
2648,0,,,0,,,,,,lost
2649,0,,,0,,,,,,lost
2650,0,,,0,,,,,,lost
2651,0,,,1,1556.2,802.4,7.282,-7.389,,side-2
2652,0,,,1,1550.1,833.0,7.240,-6.167,,side-2
2653,0,,,1,1554.0,851.7,7.162,-5.461,,side-2
2654,0,,,1,1565.7,861.6,7.057,-5.096,,side-2
2655,0,,,1,1567.3,876.7,7.009,-4.563,,side-2
2656,0,,,0,,,,,,lost
2657,0,,,1,1547.2,956.9,6.963,-2.059,,side-2
2658,1,925.4,1713.0,1,1540.4,1012.0,1.694,10.978,,side-1
2659,0,,,1,1544.7,1051.8,6.798,0.388,,side-2
2660,1,901.7,1706.2,1,1548.0,1096.3,1.602,11.039,,side-1
2661,0,,,1,1537.5,1091.2,6.772,1.271,,side-2
2662,0,,,1,1540.9,1060.1,6.805,0.579,,side-2
2663,1,1222.5,1707.9,1,1539.0,1041.5,2.670,11.019,,side-1
2664,0,,,1,1541.2,1001.4,6.910,-0.854,,side-2
2665,0,,,1,1535.0,988.6,6.971,-1.191,,side-2
2666,0,,,1,1541.4,971.1,6.969,-1.664,,side-2
2667,1,952.5,2120.9,1,1542.8,959.2,2.408,8.090,,side-1
2668,0,,,1,1541.9,945.4,7.020,-2.397,,side-2
2669,0,,,0,,,,,,lost
2670,0,,,1,1538.4,959.8,7.010,-1.983,,side-2
2671,0,,,1,1585.1,962.6,6.720,-1.877,,side-2
2672,0,,,1,1609.0,978.8,6.549,-1.416,,side-2
2673,0,,,1,1650.0,1005.1,6.272,-0.701,,side-2
2674,0,,,0,,,,,,lost
2675,1,2205.1,2112.8,1,1720.1,1056.1,5.584,5.742,1.254,both (3D)
2676,1,2214.6,2118.9,1,1771.9,1120.0,5.498,6.028,1.071,both (3D)
2677,1,2009.2,1823.1,1,1819.6,1172.0,5.197,7.322,1.192,both (3D)
2678,1,1932.9,1736.2,0,,,5.036,10.758,,side-1
2679,1,1865.5,1653.9,1,1923.7,1340.9,4.841,8.878,1.020,both (3D)
2680,0,,,0,,,,,,lost
2681,1,1755.8,1566.5,1,2071.5,1568.0,4.453,10.341,0.748,both (3D)
2682,1,1224.8,1005.7,1,2133.8,1715.7,0.978,22.063,,side-1
2683,1,1657.6,1514.9,1,2218.0,1878.1,4.096,11.800,0.405,both (3D)
2684,1,1639.6,1505.7,1,2305.6,2072.0,3.960,12.521,0.195,both (3D)
2685,1,1599.8,1500.6,0,,,3.783,13.135,,side-1
2686,1,1586.0,1494.8,0,,,3.725,13.203,,side-1
2687,0,,,0,,,,,,lost
2688,0,,,0,,,,,,lost
2689,1,1525.5,1231.6,0,,,3.168,17.038,,side-1
2690,1,1524.0,1241.3,0,,,3.176,16.864,,side-1
2691,1,1502.5,1197.5,0,,,3.003,17.666,,side-1
2692,1,1492.4,1166.2,0,,,2.898,18.279,,side-1
2693,1,1481.7,1151.9,1,1706.3,1102.5,2.816,18.571,,side-1
2694,1,1470.1,1139.0,0,,,2.731,18.841,,side-1
2695,1,1464.2,1123.8,0,,,2.669,19.168,,side-1
2696,0,,,0,,,,,,lost
2697,1,1481.8,1128.0,0,,,2.769,19.077,,side-1
2698,1,1527.3,1159.0,0,,,3.060,18.426,,side-1
2699,1,1551.4,1183.3,1,2538.7,2126.3,3.593,14.184,0.960,both (3D)
2700,1,1603.9,1225.6,1,2387.0,2002.4,3.840,13.592,0.949,both (3D)
2701,0,,,1,2267.4,1873.2,3.882,10.920,,side-2
2702,0,,,1,2158.3,1757.7,4.142,10.063,,side-2
2703,1,1744.4,1403.5,1,2060.2,1665.7,4.463,11.483,0.908,both (3D)
2704,1,1784.7,1470.8,1,1974.6,1585.6,4.649,10.824,0.892,both (3D)
2705,1,1858.1,1585.5,1,1938.1,1549.6,4.816,10.156,0.749,both (3D)
2706,1,1911.6,1695.9,1,1891.3,1576.4,4.970,9.800,0.526,both (3D)
2707,1,1933.8,1733.8,1,1859.3,1641.5,5.057,9.921,0.353,both (3D)
2708,1,1948.8,1788.8,1,1832.2,1704.4,5.127,9.961,0.154,both (3D)
2709,1,1974.1,1844.6,1,1812.2,1768.9,5.201,9.997,-0.050,both (3D)
2710,1,2001.6,1860.7,1,1784.9,1758.7,5.287,9.896,-0.059,both (3D)
2711,1,2004.7,1838.1,1,1769.8,1741.3,5.315,9.918,0.010,both (3D)
2712,1,1511.8,1205.6,1,1755.5,1729.6,3.062,17.514,,side-1
2713,1,2047.7,1711.0,1,1736.3,1704.5,5.431,10.272,0.289,both (3D)
2714,1,2082.5,1640.0,1,1721.7,1701.8,5.507,10.546,0.418,both (3D)
2715,1,2070.3,1663.1,1,1710.0,1715.3,5.507,10.514,0.356,both (3D)
2716,1,2087.9,1640.8,1,1696.7,1721.5,5.555,10.629,0.387,both (3D)
2717,1,2099.2,1641.6,1,1684.3,1743.3,5.593,10.711,0.353,both (3D)
2718,1,2124.6,1638.5,1,1667.7,1765.2,5.660,10.802,0.325,both (3D)
2719,1,2126.8,1644.2,1,1649.9,1814.1,5.693,10.971,0.243,both (3D)
2720,1,2131.2,1661.2,1,1629.8,1860.1,5.733,11.077,0.143,both (3D)
2721,1,2139.5,1682.8,1,1613.5,1917.8,5.775,11.199,0.018,both (3D)
2722,1,2158.8,1702.7,1,1680.9,1836.6,5.701,10.785,0.096,both (3D)
2723,1,2175.5,1689.5,1,1570.7,1944.5,5.900,11.265,-0.033,both (3D)
2724,1,2183.7,1665.5,1,1551.8,1937.5,5.939,11.343,0.027,both (3D)
2725,1,2197.3,1644.2,1,1531.5,1931.4,5.990,11.411,0.079,both (3D)
2726,1,2217.8,1584.8,1,1520.0,1930.1,6.036,11.642,0.204,both (3D)
2727,1,2215.5,1593.5,1,1494.8,1939.6,6.069,11.657,0.174,both (3D)
2728,1,2237.9,1585.2,1,1480.2,1952.8,6.128,11.726,0.174,both (3D)
2729,1,2246.1,1586.4,1,1461.9,1976.4,6.169,11.805,0.142,both (3D)
2730,1,2250.8,1592.5,1,1440.0,2028.7,6.209,11.962,0.063,both (3D)
2731,1,2395.7,982.1,1,1429.7,2054.5,7.973,22.815,,side-1
2732,1,2384.8,1001.1,1,1392.5,2099.9,7.844,22.263,,side-1
2733,1,2306.5,1581.8,1,1368.4,2087.2,6.406,12.184,0.015,both (3D)
2734,1,2306.3,1582.3,1,1339.6,2092.8,6.445,12.222,0.009,both (3D)
2735,1,2314.9,1572.4,1,1327.5,2092.5,6.475,12.261,0.032,both (3D)
2736,1,2322.4,1564.6,1,1291.0,2112.4,6.536,12.374,0.029,both (3D)
2737,1,2338.7,1563.6,1,1288.2,2118.0,6.569,12.378,0.023,both (3D)
2738,1,2355.8,1568.4,1,1272.8,2127.8,6.622,12.380,0.000,both (3D)
2739,1,2365.6,1580.5,1,859.6,1520.6,6.626,12.237,,side-1
2740,1,2380.2,1570.2,1,915.0,1346.1,6.691,12.346,,side-1
2741,1,2384.7,1552.0,1,993.5,1214.2,6.730,12.544,,side-1
2742,1,2392.8,1547.0,1,1049.2,1094.5,6.767,12.598,,side-1
2743,1,2407.6,1539.4,1,1098.6,991.5,6.832,12.682,,side-1
2744,1,2419.0,1548.8,1,1095.0,1001.3,6.862,12.578,,side-1
2745,1,2425.7,1550.5,1,1215.2,849.3,6.885,12.559,,side-1
2746,1,2433.8,1535.8,1,1262.8,797.7,6.936,12.723,,side-1
2747,1,2448.7,1522.4,1,1318.1,749.4,7.012,12.874,,side-1
2748,1,2456.2,1518.6,1,1369.2,732.7,7.046,12.917,,side-1
2749,1,2470.0,1523.2,1,1405.9,730.6,7.091,12.865,,side-1
2750,1,2480.6,1521.1,1,1427.3,735.1,7.135,12.889,,side-1
2751,1,2483.8,1510.4,1,1457.6,739.7,7.164,13.012,,side-1
2752,1,2493.1,1504.2,1,1478.2,743.8,7.210,13.085,,side-1
2753,1,2507.6,1510.0,1,1522.0,772.4,7.256,13.016,,side-1
2754,1,2358.1,1077.7,1,1538.5,785.5,6.091,8.197,2.811,both (3D)
2755,1,2352.7,1199.5,1,1581.4,835.5,6.011,7.832,2.584,both (3D)
2756,1,2342.1,1341.5,1,1595.5,861.1,5.971,7.352,2.388,both (3D)
2757,1,2342.3,1515.6,1,1625.1,926.5,5.919,7.004,2.079,both (3D)
2758,1,2343.7,1513.5,1,1647.5,957.7,5.885,7.170,2.009,both (3D)
2759,1,2310.9,1913.8,1,1659.1,1008.8,5.816,6.087,1.537,both (3D)
2760,1,2565.1,1462.4,1,1676.8,1044.7,7.566,13.589,,side-1
2761,1,2572.3,1460.2,1,1705.9,1124.4,7.599,13.617,,side-1
2762,1,2582.3,1460.1,1,1715.6,1158.2,7.639,13.618,,side-1
2763,1,2597.1,1459.7,1,1734.1,1249.3,7.699,13.623,,side-1
2764,1,2605.4,1456.9,1,1752.2,1249.8,7.738,13.658,,side-1
2765,1,2609.4,1451.1,1,1767.5,1106.0,7.766,13.731,,side-1
2766,1,2618.1,1448.9,1,1764.1,1127.6,7.806,13.760,,side-1
2767,1,2626.2,1442.9,1,1781.2,1044.9,7.851,13.836,,side-1
2768,1,2628.9,1443.6,1,1792.5,986.3,7.861,13.827,,side-1
2769,1,2636.5,1441.6,1,1804.5,951.8,7.896,13.852,,side-1
2770,1,2645.7,1437.0,1,1824.8,914.3,7.943,13.912,,side-1
2771,1,2657.3,1433.1,1,1830.6,902.1,7.999,13.962,,side-1
2772,1,2661.9,1432.8,1,1833.8,900.0,8.019,13.967,,side-1
2773,1,2665.6,1434.4,1,1886.8,904.0,8.030,13.945,,side-1
2774,1,2677.2,1415.4,1,2229.0,971.2,8.123,14.197,,side-1
2775,1,2683.9,1405.5,1,1915.1,922.5,8.175,14.330,,side-1
2776,1,2690.1,1406.0,1,1940.7,952.2,8.200,14.323,,side-1
2777,1,2697.8,1401.7,1,1953.8,963.9,8.243,14.382,,side-1
2778,1,2705.8,1404.2,1,1974.5,983.2,8.269,14.347,,side-1
2779,1,2715.2,1401.2,1,2003.2,1014.9,8.316,14.389,,side-1
2780,1,2724.9,1399.8,1,2008.1,1037.7,8.361,14.408,,side-1
2781,1,2726.4,1398.7,1,2035.5,1093.1,8.370,14.423,,side-1
2782,1,2731.4,1394.6,1,2060.6,1064.0,8.401,14.479,,side-1
2783,1,2738.4,1395.8,1,2066.1,1050.1,8.427,14.462,,side-1
2784,1,2743.5,1386.8,1,2088.0,999.9,8.474,14.587,,side-1
2785,1,2750.3,1386.7,1,2096.6,985.0,8.503,14.589,,side-1
2786,1,2750.3,1383.8,1,2104.7,973.8,8.511,14.629,,side-1
2787,1,2757.5,1382.8,1,2121.0,953.2,8.544,14.644,,side-1
2788,1,2763.9,1383.5,1,2128.9,947.3,8.569,14.634,,side-1
2789,1,2769.4,1380.1,1,2140.3,927.3,8.602,14.682,,side-1
2790,1,2776.1,1376.5,1,2157.3,927.4,8.641,14.733,,side-1
2791,1,2779.5,1375.7,1,2172.0,940.8,8.658,14.744,,side-1
2792,1,2786.0,1372.6,1,2178.9,948.8,8.695,14.788,,side-1
2793,1,2791.5,1370.9,0,,,8.724,14.813,,side-1
2794,1,2796.0,1364.7,1,1854.1,867.0,8.761,14.902,,side-1
2795,1,2800.1,1360.3,0,,,8.792,14.966,,side-1
2796,1,2806.5,1361.3,0,,,8.817,14.951,,side-1
2797,1,2813.1,1368.0,0,,,8.825,14.855,,side-1
2798,1,2817.6,1359.1,0,,,8.872,14.983,,side-1
2799,0,,,1,2264.6,992.2,2.746,-0.716,,side-2
2800,1,2829.5,1350.4,1,2272.8,984.0,8.951,15.112,,side-1
2801,1,2835.1,1346.2,1,2282.0,974.7,8.989,15.174,,side-1
2802,1,2840.4,1346.8,1,2300.2,959.4,9.010,15.165,,side-1
2803,1,2842.6,1346.4,1,2302.6,956.3,9.021,15.172,,side-1
2804,1,2845.4,1345.8,1,2319.1,955.8,9.035,15.180,,side-1
2805,1,2847.4,1341.2,1,2325.1,964.8,9.059,15.249,,side-1
2806,1,2854.7,1341.4,1,2339.3,969.8,9.090,15.246,,side-1
2807,1,2860.5,1340.1,1,2343.2,980.9,9.120,15.265,,side-1
2808,1,2868.4,1338.0,1,2353.1,998.9,9.162,15.297,,side-1
2809,1,2869.4,1338.0,1,2364.2,1011.4,9.166,15.297,,side-1
2810,1,2872.5,1336.4,1,2370.1,1005.2,9.186,15.322,,side-1
2811,1,2873.1,1336.5,1,2380.9,983.2,9.188,15.320,,side-1
2812,1,2876.9,1336.1,1,2384.7,985.6,9.206,15.326,,side-1
2813,1,2880.8,1336.0,1,2395.8,980.8,9.224,15.327,,side-1
2814,1,2881.8,1338.1,1,2337.5,1146.7,9.221,15.296,,side-1
2815,1,2887.5,1337.6,1,2404.5,995.5,9.247,15.303,,side-1
2816,1,2891.1,1338.6,1,2424.2,1011.7,9.260,15.288,,side-1
2817,1,2894.3,1337.4,1,2427.9,1025.8,9.278,15.306,,side-1
2818,1,2897.7,1337.6,1,2430.9,1014.7,9.292,15.303,,side-1
2819,1,2900.1,1335.7,1,2436.1,1015.4,9.310,15.333,,side-1
2820,1,2903.2,1331.3,1,2445.1,1013.7,9.339,15.399,,side-1
2821,1,2904.4,1330.6,0,,,9.347,15.411,,side-1
2822,1,2906.2,1332.7,1,2454.0,1019.8,9.347,15.378,,side-1
2823,1,2906.8,1331.6,0,,,9.354,15.396,,side-1
2824,1,2907.7,1329.2,1,2465.0,1022.5,9.366,15.431,,side-1
2825,1,2906.4,1322.2,0,,,9.386,15.539,,side-1
2826,1,2909.9,1329.1,0,,,9.377,15.433,,side-1
2827,0,,,0,,,,,,lost
2828,1,2910.0,1323.8,0,,,9.397,15.515,,side-1
2829,0,,,0,,,,,,lost
2830,1,1413.7,1691.2,0,,,3.289,11.165,,side-1
2831,1,1488.0,2103.1,1,2459.0,1010.5,3.818,8.179,,side-1
2832,0,,,1,2460.7,985.6,1.615,-0.784,,side-2
2833,0,,,1,2455.7,972.3,1.594,-1.132,,side-2
2834,0,,,1,2421.7,946.0,1.692,-1.865,,side-2
2835,0,,,0,,,,,,lost
2836,0,,,0,,,,,,lost
2837,1,1402.5,986.3,0,,,1.957,22.626,,side-1
2838,1,1525.7,512.9,1,2484.0,942.9,0.234,51.742,,side-1
2839,1,1395.0,982.4,1,2480.5,938.8,1.899,22.737,,side-1
2840,0,,,1,2481.4,941.0,1.318,-1.974,,side-2
2841,1,1409.1,995.0,1,2474.9,930.0,2.025,22.376,,side-1
2842,1,2470.1,1048.5,1,2464.2,928.8,8.183,20.990,,side-1
2843,0,,,1,2456.2,926.3,1.407,-2.411,,side-2
2844,1,2476.0,1046.5,1,2453.8,931.3,8.224,21.042,,side-1
2845,0,,,0,,,,,,lost
2846,0,,,0,,,,,,lost
2847,0,,,1,2398.5,933.0,1.780,-2.249,,side-2
2848,0,,,1,2402.1,930.2,1.749,-2.327,,side-2
2849,0,,,1,2393.4,921.6,1.768,-2.585,,side-2
2850,0,,,0,,,,,,lost
2851,1,1833.3,546.4,1,2369.9,931.7,4.206,47.873,,side-1
2852,0,,,0,,,,,,lost
2853,0,,,0,,,,,,lost
2854,0,,,0,,,,,,lost
2855,0,,,0,,,,,,lost
2856,1,2667.0,639.3,1,2352.9,941.3,12.635,39.454,,side-1
2857,1,1512.3,924.6,1,2366.3,952.5,3.679,10.753,2.706,both (3D)
2858,0,,,1,2357.5,942.5,2.060,-2.001,,side-2
2859,1,2130.0,517.6,0,,,7.937,51.527,,side-1
2860,1,1525.7,919.7,1,2343.7,932.2,3.730,10.638,2.742,both (3D)
2861,1,957.7,557.8,1,2333.9,928.3,-5.770,46.172,,side-1
2862,1,2190.3,564.9,1,2333.6,931.3,8.327,46.042,,side-1
2863,1,2812.7,662.1,1,2317.6,933.6,13.735,37.766,,side-1
2864,0,,,1,2306.3,937.5,2.349,-2.173,,side-2
2865,0,,,0,,,,,,lost
2866,1,1500.0,1081.5,1,2270.0,902.5,3.787,9.256,2.559,both (3D)
2867,0,,,0,,,,,,lost
2868,0,,,0,,,,,,lost
2869,1,2304.7,590.4,0,,,9.404,43.548,,side-1
2870,0,,,1,2246.5,874.5,2.525,-4.160,,side-2
2871,1,2492.9,972.2,0,,,8.611,23.120,,side-1
2872,0,,,0,,,,,,lost
