frame,cam1_detected,cam1_x_px,cam1_y_px,cam2_detected,cam2_x_px,cam2_y_px,court_x_m,court_y_m,court_z_m,source
2176,1,2583.5,1938.8,1,1347.5,1464.6,6.839,8.376,0.410,both (3D)
2177,1,2580.1,1937.1,1,1360.1,1459.6,6.810,8.345,0.423,both (3D)
2178,1,2582.1,1930.8,1,1360.5,1464.4,6.813,8.382,0.422,both (3D)
2179,0,,,1,1358.8,1480.1,3.009,12.699,,side-2
2180,0,,,0,,,,,,lost
2181,0,,,1,1372.4,1464.6,3.042,12.875,,side-2
2182,0,,,1,1383.8,1484.9,3.112,12.638,,side-2
2183,1,2424.0,1705.5,0,,,6.696,11.020,,side-1
2184,0,,,0,,,,,,lost
2185,0,,,0,,,,,,lost
2186,0,,,0,,,,,,lost
2187,1,2582.2,1937.2,0,,,6.929,9.188,,side-1
2188,1,2577.8,1937.4,0,,,6.916,9.187,,side-1
2189,1,2579.1,1937.4,0,,,6.920,9.188,,side-1
2190,1,2579.0,1936.1,0,,,6.921,9.196,,side-1
2191,1,2580.6,1935.4,0,,,6.927,9.201,,side-1
2192,1,2575.7,1934.1,1,1285.1,1729.2,6.983,9.475,-0.113,both (3D)
2193,1,2578.9,1938.7,1,1448.6,1314.4,6.608,7.597,0.749,both (3D)
2194,1,2577.0,1941.5,1,1439.4,1326.4,6.627,7.657,0.717,both (3D)
2195,0,,,1,1453.3,1322.7,3.188,14.703,,side-2
2196,0,,,1,1514.0,1254.4,3.370,15.729,,side-2
2197,0,,,1,1499.4,1271.2,3.325,15.467,,side-2
2198,0,,,1,1514.7,1261.9,3.383,15.608,,side-2
2199,0,,,0,,,,,,lost
2200,0,,,1,1354.4,1632.8,3.176,11.118,,side-2
2201,0,,,1,1341.0,1653.0,3.152,10.934,,side-2
2202,0,,,1,1403.1,1578.0,3.291,11.640,,side-2
2203,0,,,0,,,,,,lost
2204,0,,,0,,,,,,lost
2205,0,,,1,1735.1,1092.5,4.303,18.656,,side-2
2206,0,,,0,,,,,,lost
2207,0,,,0,,,,,,lost
2208,0,,,1,1497.8,1508.2,3.573,12.355,,side-2
2209,0,,,1,1553.6,1194.5,3.482,16.733,,side-2
2210,0,,,1,1533.3,1483.2,3.687,12.627,,side-2
2211,0,,,1,1563.6,1467.6,3.791,12.799,,side-2
2212,1,2504.4,992.7,1,1610.3,1189.4,3.750,16.804,,side-2
2213,0,,,1,1613.2,1420.3,3.953,13.355,,side-2
2214,0,,,1,1627.5,1413.8,4.006,13.433,,side-2
2215,0,,,1,1646.3,1432.4,4.093,13.199,,side-2
2216,0,,,1,1659.7,1420.1,4.139,13.347,,side-2
2217,0,,,1,1672.5,1421.2,4.191,13.330,,side-2
2218,0,,,1,1700.9,1439.3,4.311,13.103,,side-2
2219,0,,,1,1718.1,1444.7,4.381,13.035,,side-2
2220,0,,,1,1736.8,1454.6,4.458,12.913,,side-2
2221,0,,,1,1766.0,1455.7,4.571,12.894,,side-2
2222,0,,,1,1793.4,1460.1,4.678,12.837,,side-2
2223,0,,,1,1823.2,1461.8,4.794,12.812,,side-2
2224,0,,,1,1841.3,1461.7,4.863,12.808,,side-2
2225,0,,,1,1858.1,1455.1,4.928,12.882,,side-2
2226,0,,,1,1872.2,1459.8,4.983,12.824,,side-2
2227,0,,,1,1885.8,1460.6,5.035,12.812,,side-2
2228,0,,,1,1894.5,1469.1,5.068,12.713,,side-2
2229,1,2508.8,990.0,1,1905.6,1476.1,5.109,12.629,,side-2
2230,1,1858.5,1746.3,1,1926.9,1513.4,4.830,9.318,0.561,both (3D)
2231,1,1847.4,1759.0,0,,,4.765,10.565,,side-1
2232,1,1834.5,1777.0,1,1955.2,1578.6,4.750,9.485,0.394,both (3D)
2233,1,1818.8,1826.2,0,,,4.679,10.020,,side-1
2234,1,1803.6,1863.6,1,1978.4,1661.2,4.667,9.497,0.107,both (3D)
2235,1,1785.0,1912.3,1,2006.2,1709.9,4.593,9.515,-0.060,both (3D)
2236,1,1775.6,1892.1,1,2008.8,1691.7,4.575,9.516,0.006,both (3D)
2237,0,,,1,2013.2,1662.2,5.443,10.749,,side-2
2238,0,,,1,2029.7,1639.7,5.507,10.949,,side-2
2239,0,,,1,2024.4,1637.7,5.490,10.968,,side-2
2240,0,,,1,2032.4,1616.0,5.526,11.166,,side-2
2241,0,,,1,2052.7,1619.3,5.595,11.132,,side-2
2242,0,,,1,2059.0,1635.0,5.609,10.986,,side-2
2243,1,1581.9,1075.2,1,2064.9,1645.1,3.245,20.359,,side-1
2244,1,1715.9,1765.9,1,2067.1,1658.6,4.393,9.871,0.266,both (3D)
2245,1,1708.5,1806.3,1,2070.9,1693.5,4.375,9.852,0.139,both (3D)
2246,1,1710.0,1822.5,1,2077.3,1721.3,4.366,9.903,0.063,both (3D)
2247,1,1706.8,1850.6,1,2090.3,1757.4,4.340,9.941,-0.047,both (3D)
2248,1,1705.0,1879.0,1,2100.0,1758.8,4.320,9.844,-0.097,both (3D)
2249,1,1686.2,1882.5,1,2100.7,1758.4,4.290,9.822,-0.102,both (3D)
2250,1,1680.6,1891.3,1,2112.3,1759.5,4.262,9.797,-0.119,both (3D)
2251,1,1666.8,1899.1,1,2117.9,1750.0,4.232,9.728,-0.115,both (3D)
2252,1,1662.6,1901.0,1,2126.3,1743.1,4.211,9.697,-0.106,both (3D)
2253,1,1653.8,1901.2,1,2126.6,1733.4,4.198,9.655,-0.088,both (3D)
2254,1,1651.2,1905.0,1,2134.7,1731.2,4.180,9.636,-0.091,both (3D)
2255,1,1641.4,1916.1,1,2139.7,1724.2,4.157,9.566,-0.096,both (3D)
2256,1,1634.7,1930.5,1,2146.2,1720.4,4.135,9.500,-0.112,both (3D)
2257,1,1619.7,1935.7,1,2152.2,1715.5,4.103,9.458,-0.111,both (3D)
2258,1,1612.9,1937.8,1,2155.2,1703.8,4.088,9.404,-0.092,both (3D)
2259,1,1606.4,1940.6,1,2164.2,1701.3,4.063,9.386,-0.092,both (3D)
2260,1,1598.5,1944.4,1,2175.6,1699.9,4.032,9.371,-0.096,both (3D)
2261,1,1591.8,1955.2,1,2179.8,1699.7,4.015,9.331,-0.112,both (3D)
2262,1,1603.4,1942.9,1,2178.9,1698.6,4.034,9.377,-0.091,both (3D)
2263,0,,,1,2172.3,1699.9,5.951,10.401,,side-2
2264,0,,,1,2173.8,1700.3,5.955,10.397,,side-2
2265,0,,,1,2175.1,1698.8,5.960,10.411,,side-2
2266,0,,,1,2175.0,1698.7,5.960,10.411,,side-2
2267,0,,,1,2177.1,1697.6,5.968,10.420,,side-2
2268,0,,,1,2177.5,1697.5,5.969,10.421,,side-2
2269,0,,,1,2178.5,1696.3,5.973,10.431,,side-2
2270,0,,,1,2178.8,1694.9,5.975,10.442,,side-2
2271,0,,,0,,,,,,lost
2272,0,,,0,,,,,,lost
2273,0,,,1,2179.0,1698.7,5.973,10.411,,side-2
2274,0,,,1,2177.8,1705.2,5.965,10.357,,side-2
2275,0,,,1,2179.8,1708.9,5.969,10.325,,side-2
2276,1,1597.6,1938.5,1,2180.8,1720.7,4.022,9.475,-0.126,both (3D)
2277,0,,,1,2183.4,1724.0,5.971,10.201,,side-2
2278,1,1592.3,1909.4,1,2184.2,1729.9,4.010,9.615,-0.097,both (3D)
2279,1,1590.8,1910.7,1,2186.1,1731.9,4.005,9.618,-0.102,both (3D)
2280,1,1588.8,1905.1,1,2189.2,1738.6,3.997,9.665,-0.106,both (3D)
2281,1,1588.9,1905.0,1,2190.1,1747.3,3.995,9.699,-0.121,both (3D)
2282,1,1587.1,1900.8,1,2195.4,1754.3,3.984,9.744,-0.127,both (3D)
2283,1,1585.7,1894.3,1,2200.5,1754.0,3.974,9.769,-0.116,both (3D)
2284,1,1584.6,1888.2,1,2202.1,1758.1,3.970,9.807,-0.113,both (3D)
2285,1,1584.8,1884.4,1,2204.0,1761.6,3.967,9.836,-0.114,both (3D)
2286,1,1581.8,1886.7,1,2202.0,1766.6,3.966,9.842,-0.126,both (3D)
2287,1,1585.0,1892.5,0,,,3.985,9.527,,side-1
2288,0,,,0,,,,,,lost
2289,0,,,1,2208.8,1758.7,6.028,9.920,,side-2
2290,0,,,1,2207.8,1755.1,6.028,9.948,,side-2
2291,0,,,1,2207.9,1757.5,6.026,9.929,,side-2
2292,0,,,1,2207.9,1757.5,6.027,9.929,,side-2
2293,0,,,1,2211.2,1753.9,6.039,9.957,,side-2
2294,0,,,1,2208.7,1755.0,6.031,9.948,,side-2
2295,0,,,1,2085.0,873.8,,,,lost
2296,0,,,1,2090.3,861.9,,,,lost
2297,0,,,1,2088.6,849.0,,,,lost
2298,0,,,1,2105.6,846.5,,,,lost
2299,1,1582.8,1881.0,1,2097.5,830.0,3.973,9.611,,side-1
2300,1,1583.8,1882.3,1,2088.8,810.0,3.976,9.601,,side-1
2301,1,1580.8,1885.6,1,2101.1,812.6,3.969,9.577,,side-1
2302,1,1582.6,1889.9,0,,,3.977,9.546,,side-1
2303,0,,,1,2212.5,1751.3,6.045,9.978,,side-2
2304,0,,,1,2212.5,1751.3,6.045,9.978,,side-2
2305,0,,,1,2096.3,792.9,,,,lost
2306,0,,,1,2088.2,803.0,,,,lost
2307,0,,,1,2093.8,827.7,,,,lost
2308,0,,,1,2096.3,839.9,,,,lost
2309,0,,,1,2092.5,892.5,,,,lost
2310,0,,,1,2091.8,946.7,,,,lost
2311,1,1537.5,1595.6,1,2091.3,968.2,4.142,6.989,1.887,both (3D)
2312,0,,,1,2089.5,1007.9,6.261,20.436,,side-2
2313,0,,,1,2089.6,1041.4,6.215,19.628,,side-2
2314,0,,,0,,,,,,lost
2315,0,,,0,,,,,,lost
2316,0,,,1,2085.8,1035.7,6.201,19.763,,side-2
2317,0,,,1,2092.7,1043.2,6.229,19.584,,side-2
2318,0,,,1,2089.3,1022.9,6.238,20.066,,side-2
2319,0,,,1,2092.7,997.3,6.294,20.700,,side-2
2320,0,,,1,2096.8,976.9,6.349,21.228,,side-2
2321,0,,,1,2096.2,971.2,6.355,21.381,,side-2
2322,0,,,1,2093.9,958.2,6.362,21.737,,side-2
2323,0,,,1,2091.2,962.5,6.339,21.620,,side-2
2324,0,,,1,2085.5,966.6,6.299,21.513,,side-2
2325,0,,,1,2066.9,953.0,6.210,21.898,,side-2
2326,0,,,1,2039.1,955.3,6.042,21.853,,side-2
2327,0,,,1,2008.3,955.2,5.858,21.873,,side-2
2328,0,,,1,1968.8,950.1,,,,lost
2329,1,1773.8,2124.7,1,1930.1,962.4,4.719,5.181,1.518,both (3D)
2330,1,1777.6,2124.0,1,1887.2,974.0,4.595,8.038,,side-1
2331,1,1961.7,1791.4,1,1838.4,993.9,5.094,6.409,1.666,both (3D)
2332,1,2040.9,1657.8,1,1788.5,1030.6,5.283,7.131,1.691,both (3D)
2333,1,2100.2,1572.2,1,1732.4,1069.0,5.463,7.722,1.689,both (3D)
2334,0,,,1,1672.4,1132.4,4.006,17.858,,side-2
2335,0,,,1,1607.7,1195.1,3.743,16.704,,side-2
2336,1,2242.4,1406.3,1,1541.6,1277.6,5.997,9.698,1.494,both (3D)
2337,1,2311.5,1340.7,1,1469.3,1366.7,6.216,10.431,1.456,both (3D)
2338,1,2333.9,1332.5,1,1385.5,1483.0,6.381,11.058,1.305,both (3D)
2339,1,2375.7,1315.8,1,1295.4,1626.8,6.579,11.747,1.151,both (3D)
2340,1,2381.0,1323.9,1,1200.1,1781.2,6.715,12.362,0.958,both (3D)
2341,1,2411.9,1337.0,1,1105.6,1971.4,6.889,12.949,0.725,both (3D)
2342,1,2426.5,1339.7,0,,,7.250,15.293,,side-1
2343,1,2433.2,1348.2,0,,,7.262,15.165,,side-1
2344,1,2451.7,1361.6,0,,,7.316,14.968,,side-1
2345,1,2481.7,1403.3,0,,,7.362,14.378,,side-1
2346,1,1597.5,1691.3,0,,,3.918,11.165,,side-1
2347,1,2486.4,1298.4,0,,,7.602,15.938,,side-1
2348,1,2500.5,1214.4,0,,,7.877,17.400,,side-1
2349,1,2508.7,1151.2,0,,,8.100,18.654,,side-1
2350,1,2508.8,1140.0,0,,,8.135,18.892,,side-1
2351,1,2518.6,1086.3,0,,,8.367,20.107,,side-1
2352,1,2523.6,1069.6,0,,,8.456,20.514,,side-1
2353,1,2538.0,1038.2,0,,,8.659,21.315,,side-1
2354,1,2539.4,1021.7,0,,,8.736,21.760,,side-1
2355,1,2539.6,1015.1,0,,,8.764,21.940,,side-1
2356,1,2545.0,1013.9,0,,,8.801,21.975,,side-1
2357,1,2547.2,1018.9,0,,,8.793,21.835,,side-1
2358,1,2550.7,1020.4,0,,,8.807,21.795,,side-1
2359,1,2508.8,851.2,0,,,,,,lost
2360,1,2511.9,904.8,0,,,,,,lost
2361,1,2485.2,799.1,1,215.4,1982.3,0.179,8.556,,side-2
2362,0,,,1,407.9,1580.9,-0.369,11.789,,side-2
2363,1,2430.7,666.1,0,,,,,,lost
2364,0,,,1,722.8,1026.5,-1.593,20.708,,side-2
2365,1,2367.2,467.0,1,878.1,782.8,,,,lost
2366,0,,,1,1066.3,546.9,,,,lost
2367,1,1581.7,1883.2,0,,,3.971,9.595,,side-1
2368,1,1584.0,1887.0,0,,,3.979,9.567,,side-1
2369,1,1589.9,1878.7,0,,,3.993,9.627,,side-1
2370,1,1590.0,1875.1,0,,,3.992,9.654,,side-1
2371,1,1582.3,1881.8,0,,,3.972,9.605,,side-1
2372,1,1585.0,1879.9,1,2216.2,1755.0,3.948,9.837,-0.095,both (3D)
2373,1,2640.4,1026.6,0,,,9.304,21.627,,side-1
2374,1,2632.6,1042.4,0,,,9.185,21.208,,side-1
2375,0,,,0,,,,,,lost
2376,0,,,0,,,,,,lost
2377,0,,,0,,,,,,lost
2378,0,,,0,,,,,,lost
2379,0,,,0,,,,,,lost
2380,0,,,0,,,,,,lost
2381,1,1579.7,1884.4,0,,,3.965,9.586,,side-1
2382,1,1579.4,1883.4,0,,,3.964,9.593,,side-1
2383,1,1581.5,1883.4,0,,,3.970,9.593,,side-1
2384,1,1581.2,1883.8,0,,,3.969,9.591,,side-1
2385,0,,,0,,,,,,lost
2386,0,,,0,,,,,,lost
2387,0,,,0,,,,,,lost
2388,0,,,0,,,,,,lost
2389,0,,,0,,,,,,lost
2390,0,,,0,,,,,,lost
2391,0,,,0,,,,,,lost
2392,0,,,0,,,,,,lost
2393,0,,,0,,,,,,lost
2394,0,,,1,2573.0,505.4,,,,lost
2395,0,,,0,,,,,,lost
2396,1,1578.8,1882.5,1,2609.9,636.2,3.961,9.600,,side-1
2397,0,,,0,,,,,,lost
2398,0,,,1,2662.5,832.5,,,,lost
2399,0,,,1,2665.3,854.1,,,,lost
2400,0,,,1,2673.0,823.5,,,,lost
2401,0,,,1,2695.9,1011.3,9.585,20.034,,side-2
2402,0,,,1,2695.5,978.4,9.746,20.851,,side-2
2403,0,,,1,2727.8,831.3,,,,lost
2404,1,1579.5,1884.0,1,2744.5,811.7,3.964,9.589,,side-1
2405,1,1579.5,1884.0,1,2748.8,807.9,3.964,9.589,,side-1
2406,0,,,1,2760.5,792.7,,,,lost
2407,0,,,1,2778.1,771.3,,,,lost
2408,1,2452.5,1582.5,1,2782.5,757.5,6.953,12.221,,side-1
2409,0,,,1,2794.5,739.2,,,,lost
2410,0,,,1,2789.3,730.5,,,,lost
2411,0,,,1,2783.9,714.9,,,,lost
2412,0,,,1,2782.7,712.6,,,,lost
2413,0,,,1,2778.8,715.0,,,,lost
2414,0,,,1,2774.5,726.2,,,,lost
2415,1,1242.5,1542.5,1,2775.0,738.9,2.504,12.676,,side-1
2416,0,,,0,,,,,,lost
2417,0,,,1,2755.6,780.6,,,,lost
2418,0,,,1,2756.1,798.0,,,,lost
2419,0,,,1,2752.0,819.8,,,,lost
2420,0,,,1,2749.8,855.8,,,,lost
2421,0,,,1,2745.7,896.3,,,,lost
2422,0,,,0,,,,,,lost
2423,0,,,1,2846.4,909.0,,,,lost
2424,0,,,1,2899.6,920.4,,,,lost
2425,1,1579.5,1884.0,1,2928.8,922.5,3.964,9.589,,side-1
2426,0,,,1,2927.3,935.2,11.323,21.873,,side-2
2427,0,,,1,2921.3,956.5,11.142,21.296,,side-2
2428,0,,,1,2928.6,978.5,11.037,20.721,,side-2
2429,1,1578.8,1884.6,1,2921.9,1004.7,3.963,9.585,,side-1
2430,0,,,1,2922.2,1052.5,10.561,18.981,,side-2
2431,1,1578.8,1882.5,1,2927.7,1097.7,3.961,9.600,,side-1
2432,0,,,1,2925.0,1158.0,10.046,16.890,,side-2
2433,1,1578.8,1882.5,1,2920.5,1217.0,3.961,9.600,,side-1
2434,1,1578.8,1882.5,1,2918.3,1275.8,3.961,9.600,,side-1
2435,0,,,1,2914.8,1356.2,9.236,13.859,,side-2
2436,0,,,1,2913.6,1458.7,8.920,12.619,,side-2
2437,1,1578.8,1886.2,1,2918.4,1451.4,3.963,9.573,,side-1
2438,1,1578.8,1886.2,1,2921.5,1441.6,3.963,9.573,,side-1
2439,1,1578.8,1886.2,1,2927.9,1423.3,3.963,9.573,,side-1
2440,1,1578.8,1886.2,1,2933.6,1415.1,3.963,9.573,,side-1
2441,1,1578.7,1884.6,1,2940.7,1410.7,3.962,9.585,,side-1
2442,1,1578.8,1884.6,1,2944.9,1427.5,3.962,9.585,,side-1
2443,1,1578.8,1886.2,1,2945.0,1432.5,3.963,9.573,,side-1
2444,1,1578.8,1886.2,1,2951.2,1456.5,3.963,9.573,,side-1
2445,1,1578.8,1882.5,1,2957.4,1467.6,3.961,9.600,,side-1
2446,1,685.2,1763.2,1,2960.1,1461.0,1.440,9.174,0.603,both (3D)
2447,1,711.7,1760.3,1,2956.5,1537.6,1.473,9.437,0.467,both (3D)
2448,1,739.8,1764.8,1,2963.3,1601.0,1.493,9.668,0.346,both (3D)
2449,1,768.7,1784.8,0,,,1.336,10.373,,side-1
2450,1,806.0,1788.7,1,1698.8,967.5,1.462,10.341,,side-1
2451,1,827.6,1787.3,0,,,1.528,10.351,,side-1
2452,1,844.6,1793.5,0,,,1.593,10.300,,side-1
2453,1,861.0,1791.7,0,,,1.642,10.315,,side-1
2454,1,868.6,1792.6,1,2894.4,1719.8,1.779,10.025,0.096,both (3D)
2455,1,891.1,1813.5,1,2876.4,1728.5,1.838,9.995,0.047,both (3D)
2456,1,895.1,1827.1,1,2857.1,1744.6,1.871,9.977,-0.003,both (3D)
2457,1,918.7,1850.3,1,2848.1,1747.6,1.918,9.940,-0.047,both (3D)
2458,1,926.6,1861.4,1,2837.5,1742.5,1.946,9.886,-0.057,both (3D)
2459,1,930.8,1872.7,1,2812.2,1735.7,1.992,9.797,-0.062,both (3D)
2460,1,933.6,1877.1,1,2800.0,1726.3,2.017,9.740,-0.053,both (3D)
2461,1,938.6,1881.2,1,2792.0,1725.0,2.037,9.718,-0.057,both (3D)
2462,1,935.5,1890.0,1,2779.0,1721.3,2.053,9.655,-0.064,both (3D)
2463,1,946.4,1895.0,1,2771.6,1706.9,2.082,9.600,-0.046,both (3D)
2464,1,945.0,1897.5,1,2755.9,1700.6,2.106,9.545,-0.037,both (3D)
2465,1,951.7,1911.0,1,2744.0,1698.5,2.135,9.489,-0.054,both (3D)
2466,1,963.6,1926.0,1,2735.4,1698.0,2.165,9.446,-0.077,both (3D)
2467,1,973.1,1938.1,1,2728.8,1687.6,2.190,9.380,-0.077,both (3D)
2468,1,978.7,1939.0,1,2719.4,1679.5,2.215,9.345,-0.062,both (3D)
2469,1,982.7,1944.7,1,2705.2,1680.7,2.244,9.314,-0.073,both (3D)
2470,1,985.5,1956.5,1,2687.6,1667.8,2.278,9.212,-0.065,both (3D)
2471,1,987.6,1964.3,1,2679.8,1667.1,2.294,9.177,-0.075,both (3D)
2472,1,989.9,1964.1,1,2672.7,1666.4,2.310,9.167,-0.073,both (3D)
2473,1,993.9,1970.1,1,2665.7,1659.3,2.328,9.121,-0.068,both (3D)
2474,1,997.6,1984.8,1,2661.1,1649.2,2.341,9.042,-0.070,both (3D)
2475,1,1007.8,1990.9,1,2653.4,1643.1,2.369,9.005,-0.067,both (3D)
2476,1,1009.2,1994.3,1,2640.0,1638.9,2.395,8.961,-0.063,both (3D)
2477,1,1016.0,1997.4,1,2630.3,1637.2,2.421,8.940,-0.063,both (3D)
2478,1,1014.2,2000.5,1,2624.4,1637.2,2.429,8.919,-0.067,both (3D)
2479,1,1018.1,2010.8,1,2614.2,1634.4,2.452,8.868,-0.076,both (3D)
2480,1,1023.6,2017.6,1,2607.6,1621.6,2.472,8.801,-0.060,both (3D)
2481,1,1030.5,2026.9,1,2605.4,1617.3,2.486,8.765,-0.065,both (3D)
2482,1,1032.2,2031.3,1,2594.3,1616.7,2.507,8.734,-0.068,both (3D)
2483,1,1039.2,2036.3,1,2584.4,1620.3,2.534,8.725,-0.082,both (3D)
2484,1,1046.3,2044.0,1,2574.2,1611.5,2.563,8.665,-0.074,both (3D)
2485,1,1048.1,2055.0,1,2569.8,1603.8,2.573,8.601,-0.074,both (3D)
2486,1,1049.0,2058.1,1,2560.9,1600.4,2.591,8.567,-0.070,both (3D)
2487,1,1050.4,2059.9,1,2558.4,1605.9,2.597,8.579,-0.084,both (3D)
2488,1,1055.5,2061.7,1,2571.7,1590.7,2.581,8.549,-0.056,both (3D)
2489,1,1054.8,2066.7,1,2314.8,934.6,2.616,8.391,,side-1
2490,1,1061.4,2073.8,1,2296.4,930.5,2.642,8.348,,side-1
2491,1,1067.4,2076.8,1,2273.7,925.3,3.344,5.212,1.633,both (3D)
2492,1,1068.9,2081.0,1,2258.4,915.3,3.383,5.116,1.665,both (3D)
2493,1,1070.3,2084.3,1,2250.0,896.2,3.410,4.995,1.722,both (3D)
2494,1,1072.6,2087.2,1,2239.5,885.2,3.440,4.910,1.757,both (3D)
2495,1,1075.5,2096.7,1,2220.1,877.4,3.491,4.804,1.782,both (3D)
2496,1,1083.1,2109.5,1,2208.8,866.2,3.529,4.697,1.812,both (3D)
2497,1,1086.3,2118.7,1,2204.0,867.2,3.543,4.673,1.805,both (3D)
2498,1,1093.7,2123.7,1,2197.3,871.3,3.563,4.673,1.791,both (3D)
2499,1,1098.1,2126.4,1,2188.7,883.6,3.582,4.715,1.754,both (3D)
2500,1,1100.6,2126.8,1,1739.3,1133.3,2.803,8.039,,side-1
2501,1,1101.1,2127.3,1,2170.7,936.8,2.805,8.036,,side-1
2502,1,1578.9,1886.3,1,2160.1,863.9,3.964,9.572,,side-1
2503,1,1578.9,1901.4,1,2142.5,674.9,3.971,9.463,,side-1
2504,1,1582.3,1910.8,1,1818.7,1140.0,3.986,9.396,,side-1
2505,1,1589.5,1927.8,1,2130.1,551.2,4.015,9.277,,side-1
2506,1,1589.0,1941.1,1,1844.5,1141.7,4.020,9.185,,side-1
2507,1,1592.8,1959.6,1,2156.1,1691.4,4.057,9.267,-0.102,both (3D)
2508,1,1595.3,1986.9,1,2141.0,1671.8,4.086,9.085,-0.104,both (3D)
2509,1,1604.9,1998.7,1,2134.6,1660.3,4.111,8.999,-0.098,both (3D)
2510,1,1603.0,2016.6,1,2127.6,1638.7,4.120,8.846,-0.080,both (3D)
2511,1,1607.3,2025.8,1,2127.0,1634.1,4.127,8.797,-0.084,both (3D)
2512,1,1620.6,2058.4,1,2118.6,1623.6,4.160,8.645,-0.108,both (3D)
2513,1,1623.6,2076.0,1,2105.7,1612.5,4.187,8.534,-0.108,both (3D)
2514,1,1627.1,2092.1,1,2098.9,1602.4,4.204,8.436,-0.107,both (3D)
2515,1,1639.3,2127.1,1,2089.6,1583.5,4.237,8.243,-0.112,both (3D)
2516,1,1645.9,2128.7,1,2087.7,1575.4,4.250,8.206,-0.096,both (3D)
2517,1,1647.4,2129.7,1,2076.2,1568.9,4.273,8.170,-0.082,both (3D)
2518,0,,,1,2081.1,1563.7,5.723,11.664,,side-2
2519,0,,,1,2455.9,1548.1,7.071,11.755,,side-2
2520,0,,,1,2458.1,1548.9,7.078,11.746,,side-2
2521,0,,,1,2452.5,1551.5,7.055,11.721,,side-2
2522,0,,,1,2041.4,1510.0,5.607,12.228,,side-2
2523,0,,,1,2032.3,1503.7,5.577,12.299,,side-2
2524,0,,,1,2020.1,1492.4,5.536,12.424,,side-2
2525,0,,,1,2015.2,1482.9,5.522,12.531,,side-2
2526,0,,,1,2011.0,1484.5,5.505,12.514,,side-2
2527,0,,,1,2007.0,1465.8,5.498,12.726,,side-2
2528,0,,,1,2001.9,1461.0,5.481,12.783,,side-2
2529,1,1607.8,1666.9,1,1995.0,1458.8,3.939,11.392,,side-1
2530,1,1976.3,487.6,1,1986.6,1452.6,5.426,12.883,,side-2
2531,1,1995.0,563.9,1,1972.7,1435.9,5.378,13.084,,side-2
2532,0,,,1,1965.2,1421.2,5.354,13.263,,side-2
2533,1,2005.2,702.8,1,1961.2,1414.0,5.341,13.353,,side-2
2534,1,2016.9,759.9,1,1953.7,1406.9,5.313,13.443,,side-2
2535,0,,,1,1953.0,1400.6,5.312,13.523,,side-2
2536,1,2032.1,918.1,1,1947.5,1396.3,5.291,13.578,,side-2
2537,1,2040.7,986.9,1,1946.9,1395.2,5.289,13.592,,side-2
2538,1,2051.3,1057.6,1,1945.1,1388.9,5.843,20.803,,side-1
2539,1,2065.2,1157.7,1,1939.3,1381.7,5.821,18.515,,side-1
2540,1,2064.6,1171.1,1,1934.9,1377.1,5.806,18.239,,side-1
2541,1,2069.2,1091.5,1,2463.2,1542.0,5.907,19.977,,side-1
2542,1,2071.3,1031.2,1,2465.4,1551.3,5.987,21.489,,side-1
2543,1,2073.7,993.7,1,1922.2,1342.5,5.203,14.297,,side-2
2544,1,2077.9,919.4,1,2303.4,999.5,7.475,20.530,,side-2
2545,1,2089.5,857.5,0,,,,,,lost
2546,1,2092.5,806.2,1,1778.7,1148.1,4.549,17.509,,side-2
2547,1,2093.7,750.0,1,2463.7,1526.2,7.132,11.977,,side-2
2548,1,2095.6,736.9,1,2505.8,1850.8,6.853,9.203,,side-2
2549,1,2097.7,717.0,1,2506.5,1872.4,6.831,9.054,,side-2
2550,1,2105.3,703.1,1,2460.0,1550.6,7.082,11.728,,side-2
2551,1,2106.6,681.6,1,2453.0,1554.8,7.051,11.688,,side-2
2552,1,2112.9,677.1,1,2453.0,1555.6,7.050,11.680,,side-2
2553,1,2118.3,658.2,1,2453.8,1555.5,7.053,11.681,,side-2
2554,1,2118.2,650.9,1,2455.2,1555.4,7.058,11.681,,side-2
2555,1,2118.7,648.8,1,2454.3,1556.9,7.053,11.667,,side-2
2556,1,2120.2,656.0,1,2454.2,1557.6,7.052,11.659,,side-2
2557,1,2125.7,658.1,1,2453.8,1559.7,7.047,11.638,,side-2
2558,1,2129.0,669.9,1,2452.4,1560.0,7.042,11.636,,side-2
2559,1,2130.0,682.5,1,2452.5,1559.9,7.042,11.637,,side-2
2560,1,2134.0,707.8,1,2452.9,1554.7,7.051,11.688,,side-2
2561,1,2142.6,738.6,1,2453.0,1553.0,7.054,11.705,,side-2
2562,1,2139.9,772.9,1,2453.7,1554.5,7.054,11.690,,side-2
2563,1,2145.5,805.4,1,2453.1,1552.2,7.056,11.713,,side-2
2564,1,2147.6,842.2,1,2452.5,1552.4,7.053,11.711,,side-2
2565,0,,,1,2451.2,1556.1,7.043,11.675,,side-2
2566,1,2149.5,924.2,1,2451.8,1556.3,7.045,11.673,,side-2
2567,1,2155.5,1007.0,1,2453.1,1552.3,7.056,11.713,,side-2
2568,1,2154.2,1049.9,1,2451.2,1552.6,6.434,21.002,,side-1
2569,1,2166.8,1149.5,1,2451.2,1552.7,6.349,18.686,,side-1
2570,1,2172.8,1188.0,1,2452.1,1551.9,6.326,17.904,,side-1
2571,1,2179.4,1159.0,1,2453.8,1555.4,6.400,18.488,,side-1
